month_year,negative,positive
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-09,0,1
2020-09,1,0
2020-09,1,0
2020-09,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,1,0
2020-08,0,1
2020-08,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-07,0,1
2020-07,1,0
2020-07,0,1
2020-07,0,1
2020-07,1,0
2020-07,1,0
2020-07,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
2020-06,1,0
2020-06,1,0
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,0,1
2020-06,1,0
